date (dd/mm/yy),22/12/2022
time (HH:MM:SS),13:21:15
author,madern
description,Log from room: tabletoprdc
sampling_rate [Hz],1000.0
signal 0,signal 1
10.082255,-0.059897225
10.082255,-0.058661394
10.082255,-0.06854804
10.082255,-0.066385336
10.082255,-0.07225553
10.082255,-0.06916595
10.082255,-0.0629868
10.082255,-0.066385336
10.082255,-0.057116605
10.082255,-0.05804348
10.082255,-0.058352437
10.082255,-0.05804348
10.082255,-0.06175097
10.082255,-0.06576742
10.082255,-0.06329576
10.082255,-0.06854804
10.082255,-0.06947491
10.082255,-0.06700325
10.082255,-0.0710197
10.082255,-0.062677845
10.082255,-0.0629868
10.082255,-0.05897035
10.082255,-0.055880774
10.082255,-0.061442014
10.082255,-0.057116605
10.082255,-0.062677845
10.082255,-0.06700325
10.082255,-0.066385336
10.082255,-0.06916595
10.082255,-0.07287344
10.082255,-0.06576742
10.082255,-0.066076376
10.082255,-0.060824096
10.082255,-0.055880774
10.082255,-0.06175097
10.082255,-0.056189734
10.082255,-0.062677845
10.082255,-0.06175097
10.082255,-0.039506022
10.082255,-0.0710197
10.082255,-0.06700325
10.082255,-0.067930125
10.082255,-0.06329576
10.082255,-0.0629868
10.082255,-0.07781677
10.082255,-0.055571817
10.082255,-0.05773452
10.082255,-0.05958827
10.082255,-0.062059928
10.082255,-0.067930125
10.082255,-0.07256449
10.082255,-0.06854804
10.082255,-0.06484055
10.082255,-0.067621164
10.082255,-0.05897035
10.082255,-0.06051514
10.082255,-0.059279308
10.082255,-0.057425562
10.082255,-0.06329576
10.082255,-0.059897225
10.082255,-0.06484055
10.082255,-0.06854804
10.082255,-0.06823908
10.082255,-0.067621164
10.082255,-0.06947491
10.082255,-0.061133053
10.082255,-0.06545846
10.082255,-0.058661394
10.082255,-0.05526286
10.082255,-0.062368885
10.082255,-0.055571817
10.082255,-0.06391367
10.082255,-0.066385336
10.082255,-0.067621164
10.082255,-0.07410928
10.082255,-0.07040179
10.082255,-0.067930125
10.082255,-0.068857
10.082255,-0.059279308
10.082255,-0.061133053
10.082255,-0.05897035
10.082255,-0.06051514
10.082255,-0.064222634
10.082255,-0.06175097
10.082255,-0.064222634
10.082255,-0.066385336
10.082255,-0.067621164
10.082255,-0.06978387
10.082255,-0.06823908
10.082255,-0.061442014
10.082255,-0.049701624
10.082255,-0.05773452
10.082255,-0.054335985
10.082255,-0.061442014
10.082255,-0.054953903
10.082255,-0.066385336
10.082255,-0.07225553
10.082255,-0.07380032
10.082255,-0.0651495
10.082255,-0.06854804
10.082255,-0.06700325
10.082255,-0.06175097
10.082255,-0.060206182
10.082255,-0.05680765
10.082255,-0.057425562
10.082255,-0.062059928
10.082255,-0.060206182
10.082255,-0.06329576
10.082255,-0.06978387
10.082255,-0.06669429
10.082255,-0.071328655
