date (dd/mm/yy),10/01/2023
time (HH:MM:SS),07:59:33
author,root
description,tabletoprdc
sampling_rate [Hz],1000.0
signal 0,signal 1
10.082255,-0.064222634
10.082255,-0.067621164
10.082255,-0.06916595
10.082255,-0.05680765
10.082255,-0.07967051
10.082255,-0.07225553
10.082255,-0.07009283
10.082255,-0.06823908
10.082255,-0.08523175
10.082255,-0.07781677
10.082255,-0.077198856
10.082255,-0.07534511
10.082255,-0.07410928
10.082255,-0.064222634
10.082255,-0.06978387
10.082255,-0.0710197
10.082255,-0.07596302
10.082255,-0.07936156
10.082255,-0.07256449
10.082255,-0.06700325
10.082255,-0.06669429
10.082255,-0.07410928
10.082255,-0.07936156
10.082255,-0.07349136
10.082255,-0.07997947
10.082255,-0.06545846
10.082255,-0.066076376
10.082255,-0.07565407
10.082255,-0.075036146
10.082255,-0.067930125
10.082255,-0.07194657
10.082255,-0.036107484
10.082255,-0.07071074
10.082255,-0.06854804
10.082255,-0.078743644
10.082255,-0.07843468
10.082255,-0.07380032
10.082255,-0.06916595
10.082255,-0.062677845
10.082255,-0.06947491
10.082255,-0.07781677
10.082255,-0.07596302
10.082255,-0.07472719
10.082255,-0.06823908
10.082255,-0.06576742
10.082255,-0.06823908
10.082255,-0.07287344
10.082255,-0.07781677
10.082255,-0.080597386
10.082255,-0.0710197
10.082255,-0.0651495
10.082255,-0.06823908
10.082255,-0.07009283
10.082255,-0.082451135
10.082255,-0.075036146
10.082255,-0.07040179
10.082255,-0.07071074
10.082255,-0.06329576
10.082255,-0.07225553
10.082255,-0.07534511
10.082255,-0.08306905
10.082255,-0.076889895
10.082255,-0.0651495
10.082255,-0.06700325
10.082255,-0.071637616
10.082255,-0.07287344
10.082255,-0.08183321
10.082255,-0.073182404
10.082255,-0.0710197
10.082255,-0.067621164
10.082255,-0.06576742
10.082255,-0.07472719
10.082255,-0.07565407
10.082255,-0.07534511
10.082255,-0.07441823
10.082255,-0.066076376
10.082255,-0.06329576
10.082255,-0.07596302
10.082255,-0.07380032
10.082255,-0.075036146
10.082255,-0.073182404
10.082255,-0.0651495
10.082255,-0.068857
10.082255,-0.06854804
10.082255,-0.049701624
10.082255,-0.07997947
10.082255,-0.07225553
10.082255,-0.07380032
10.082255,-0.06576742
10.082255,-0.09820797
10.082255,-0.07750781
10.082255,-0.07565407
10.082255,-0.07781677
10.082255,-0.071328655
10.082255,-0.06391367
10.082255,-0.068857
10.082255,-0.066076376
10.082255,-0.07750781
10.082255,-0.078743644
10.082255,-0.07410928
